stock_symbol,stock_name
05974P,台積電永豐07售05
05935P,聯電凱基08售05  
087319,鴻海永豐09購05  
086854,南電元大09購05  
085593,台灣50元大08購12
079741,貿聯統一06購01  
079872,萬海統一08購01  
079139,智邦元大07購01  
078245,達方元富09購02  
075284,精元凱基05購01  
074595,和桐中信06購01  
074989,國喬群益05購01  
081818,仁寶凱基07購01  
081844,聯電永豐07購02  
081445,萬海統一09購02  
082809,微星元大07購02  
083495,景碩元富07購01  
088688,廣宇元富0C購02  
089819,彩晶群益09購07  
089479,智邦富邦09購01  
3557,嘉威            
3047,訊舟            
1110,東泥            
072937,和潤元大07購01  
05879P,台積電群益07售11
030622,華晶科元大0A購02
030241,鴻海永豐0A購03  
05137P,大立光凱基06售07
05142P,欣興群益07售02  
085014,宏碁元大08購05  
084682,和大統一08購02  
084871,晶技元大08購02  
087322,聯發科永豐09購03
087219,欣興凱基09購02  
087167,南電永豐09購03  
087438,友達元富09購10  
088146,泰鼎永豐09購01  
088164,技嘉元大09購02  
074300,台表科兆豐05購02
077294,京鼎元富09購01  
077734,榮成富邦07購01  
080333,國產凱基06購01  
083345,聯詠統一09購03  
082416,瑞昱永豐07購01  
082546,日月光凱基08購03
081443,華新科統一09購02
081668,矽格永豐07購01  
081980,興勤元大07購01  
081195,華邦電元大07購08
080852,京鼎元富07購02  
084459,泰鼎永豐08購01  
083988,南亞科群益08購03
2414,精技            
4576,大銀微系統      
6582,申豐            
9911,櫻花            
088977,義隆元富0B購01  
04992P,上緯控群益05售03
05420P,國巨國泰08售03  
06076P,上緯控群益09售02
00783,富邦中証500     
030018,彩晶元富0B購01  
05838P,華邦電元大07售14
05684P,國巨凱基07售05  
05702P,南亞科元富07售07
06415P,台表科元大09售01
03742C,臺股指元大11牛02
071121,鈺齊兆豐05購01  
071132,和大元富09購01  
088087,宏碁元富0C購05  
087417,晶豪科統一0B購02
087530,台勝科凱基09購01
087655,潤泰新群益0B購01
087367,元石油元大09購02
086959,鴻海永豐09購04  
086440,鴻海永豐09購03  
084879,GIS元大08購05   
084942,啟碁元大08購02  
085361,聯鈞永豐08購01  
086274,南茂永豐09購01  
086173,群創元大0C購03  
086152,華邦電元大0B購01
074299,中磊兆豐05購01  
077959,台玻元大06購02  
075913,國巨元大05購08  
074039,SP黃豆元大04購01
079188,開發金中信07購01
080865,聯詠統一08購03  
081004,健鼎永豐07購01  
081119,和鑫群益0A購02  
082221,乙盛群益08購01  
082374,義隆日盛08購01  
082962,聯電元大07購10  
083582,臺股指群益07購16
088997,南帝元大09購05  
089138,華碩元大0C購02  
089500,群創元富09購12  
089514,萬海元大09購04  
089263,南電統一0A購09  
4551,智伸科          
3018,同開            
06757P,台積電凱基11售01
06550P,臺股指元大09售12
06532P,聯電兆豐0A售02  
05998P,大立光元大07售07
03498B,臺股指凱基09熊32
06374P,創意元大08售07  
06693P,華新科凱基09售07
06634P,聯電國泰0B售03  
030654,東鋼永豐0A購01  
05031P,台積電中信09售04
05098P,中興電國票06售05
078994,上銀凱基06購02  
086308,華邦電凱基12購01
087127,台達化國票0A購01
087437,友達元富09購09  
088337,萬海元大09購03  
074091,康控富邦06購01  
077052,日電貿永豐05購01
076131,嘉聯益兆豐06購01
077866,華新永豐06購01  
077541,大成鋼國票06購04
083885,聯發科富邦09購03
083301,國泰金元大07購02
082808,技嘉元大08購01  
082683,兆豐金康和07購01
081870,台積電麥證0B購01
081895,緯穎群益07購02  
081156,力成凱基08購01  
081293,亞聚元大07購01  
080863,華邦電統一08購05
080738,華邦電國票07購05
084178,大銀凱基07購02  
6201,亞弘電          
1324,地球            
089602,精英群益0C購01  
089718,國巨國泰0B購01  
088959,聯發科國票0B購05
088704,景碩國泰0B購01  
088749,長華永豐09購01  
076029,TPK元大05購01   
05055P,矽格元富05售02  
05194P,圓剛元富09售02  
05284P,中興電群益09售02
030864,王品永豐0A購01  
030526,臺股指群益0A購03
030430,群創元大12購02  
030455,慧洋富邦0B購01  
030058,瀚宇博元大0B購01
06434P,大立光元大09售08
06445P,鴻海群益09售10  
03800P,大立光元富09售03
06568P,可成凱基09售02  
067706,台積電元富07購07
068671,台積電統一04購02
072085,華新科國票04購01
088313,鄉林凱基09購01  
087925,聯電統一0B購06  
087441,精成科元富0C購02
087691,美食元大09購01  
087717,晶豪科統一0B購05
087281,大成鋼元大0B購02
086314,義隆凱基0B購01  
086596,新唐國票0A購01  
086841,亞光元大09購02  
086842,欣興元大09購03  
085731,鴻海兆豐0B購01  
085419,群創元大08購06  
084974,聯發科凱基0C購05
084812,聯發科永豐08購02
077228,欣興凱基05購09  
077364,台積電元大05購29
077679,全新凱基06購01  
073066,眾達凱基06購01  
076686,矽格凱基05購01  
076716,萬海中信06購01  
076337,巨大元大05購02  
073369,大立光元大05購04
073199,中纖凱基05購01  
073115,松翰元富07購01  
079227,群創凱基08購02  
078646,新興凱基07購01  
079636,榮成兆豐06購01  
079336,中石化麥證06購01
074487,智易兆豐04購03  
075236,巨大國票06購01  
076206,臺股指國票09購01
075402,華新科統一08購01
084616,T50正2凱基0A購01
080627,旭富國票0A購01  
080651,長榮元大06購22  
080915,嘉晶凱基09購01  
080981,牧德元大07購01  
080949,東森群益07購01  
080926,新光鋼國票08購01
081134,亞德客凱基07購02
081200,長榮元大07購05  
081203,台新金元大07購01
081848,台積電永豐07購01
081858,南亞科中信07購01
082210,聯電群益07購04  
082068,喬山元大07購01  
081701,長榮元富08購05  
081713,敬鵬統一09購02  
081480,允強凱基07購01  
081571,明基材永豐07購01
082922,和碩富邦09購01  
082960,上銀元大07購05  
082351,聯發科富邦09購02
082230,晶技麥證09購01  
082589,亞德客元大07購04
082499,晶技統一08購01  
083695,廣宇元富07購04  
083585,FBVIX國票08購02 
083567,順德群益07購01  
083518,旺宏元大07購06  
088711,茂林中信09購01  
089704,凌陽元富09購02  
1521,大億            
1529,樂士            
4916,事欣科          
071345,宏達電元富05購01
06773P,臺股指群益0A售04
04360P,健策國票05售02  
04490P,T50反1凱基05售02
072980,國巨元富07購21  
06470P,華新科元富0A售04
06632P,仁寶元富09售03  
05285P,台積電群益06售07
05301P,中興電元富06售03
05410P,上緯控凱基06售05
05619P,國巨元大06售25  
05600P,華新科元富08售02
084701,南亞科統一0A購01
085754,台郡永豐08購01  
086246,華邦電麥證08購02
086061,南亞科統一0A購02
086640,晶技凱基0A購01  
086301,聯發科麥證0C購03
087573,奇力新富邦0B購01
088127,全新凱基0A購01  
088206,儒鴻統一0B購01  
078319,智邦麥證06購01  
078492,圓剛國票07購01  
078488,華邦電國票08購03
074768,台積電凱基05購04
079324,彩晶兆豐06購02  
079623,聯電永豐06購04  
078918,信錦永豐06購01  
076991,華新科國票06購04
078066,彩晶元大06購03  
077926,京元電群益06購01
080374,台光電永豐06購01
083746,日月光國票0A購01
082332,乙盛統一09購01  
081439,精英統一09購01  
082020,矽格兆豐07購01  
082062,台灣50元大07購09
080621,長榮元富06購05  
080769,長榮元大06購25  
084133,永冠永豐07購01  
083927,台灣50中信0B購01
083939,台灣50日盛09購01
1539,巨庭            
1727,中華化          
2616,山隆            
089836,台達電元大09購02
089756,南電統一0B購02  
088500,微星元大09購04  
3593,力銘            
076080,長榮航康和05購01
05855P,大立光凱基07售06
06600P,滬深2X元富09售10
06360P,祥碩中信08售02  
06017P,電子類群益07售02
05989P,國巨元富07售33  
071999,聯發科國泰05購02
030196,中鋼構凱基0A購01
030601,聯電元大0A購03  
086359,力成元大09購01  
086329,中興電元大09購03
086526,群創凱基09購10  
086906,友達凱基09購09  
085831,欣興群益09購02  
084860,智邦元大08購01  
085415,華晶科元大09購01
085310,大立光元大08購05
085143,臺指反中信0B購01
080284,玉晶光永豐06購08
079871,長榮統一08購03  
077327,景碩永豐05購04  
078135,旺宏群益06購02  
077197,聯成群益05購02  
075835,儒鴻元富08購02  
078891,嘉晶元大08購01  
078816,嘉聯益凱基06購01
078699,華邦電富邦06購02
079736,全新統一06購01  
079554,彩晶群益07購01  
079411,長榮富邦06購02  
078610,台積電第一0A購01
078599,新唐元大06購01  
078513,新唐群益06購01  
084361,京鼎元大07購04  
081741,中鋼元大07購03  
081698,聲寶元富07購01  
082403,偉詮電凱基07購01
082929,聯發科統一09購08
083752,鴻海國泰09購04  
083574,崇越群益08購01  
4536,拓凱            
2608,嘉里大榮        
2630,亞航            
2642,宅配通          
1617,榮星            
088580,京鼎兆豐0A購01  
089793,友達麥證0B購03  
089231,智邦永豐09購02  
089404,華邦電凱基09購04
8454,富邦媒          
2211,長榮鋼          
030209,台驊控凱基0A購01
020018,統一價值成長30N 
071717,瑞昱元富09購01  
070297,華碩凱基04購01  
06780P,S&P500中信0A售02
06437P,旺宏群益0B售03  
06184P,上緯控國票08售01
06740P,臺股指凱基0C售19
05663P,長榮國票08售02  
079042,全新元大07購02  
085404,聯電元大0C購02  
084828,台積電統一11購02
084801,旺宏群益0A購01  
084792,中興電群益09購03
084720,T50正2元大0B購02
085916,友達中信09購03  
086780,力山兆豐09購01  
086441,金像電永豐09購01
087719,松翰統一0B購01  
087478,國巨永豐09購02  
088357,聯詠統一0C購02  
088403,鴻海永豐09購07  
088406,英業達永豐09購02
088100,億光國票0B購01  
078396,和大永豐06購01  
075562,海悅元大05購01  
075316,燿華元大05購01  
076837,高鐵兆豐06購01  
075100,南紡國票06購01  
079301,景碩國泰08購01  
079518,台達電元大06購04
078683,新唐元大07購01  
078875,聯電元大06購19  
079207,台郡麥證06購01  
075686,景碩兆豐06購01  
075709,嘉聯益元富05購01
076397,海悅永豐05購02  
074144,緯創元大04購03  
073949,宏達電凱基04購01
074186,百和元富06購01  
077873,玉晶光中信0A購01
077845,萬海元大06購06  
077663,南亞科元富07購03
079793,中鋼凱基07購01  
083609,漢唐兆豐08購01  
083685,貿聯統一08購01  
083253,上銀凱基09購02  
083427,志超永豐07購01  
083198,鴻海統一0A購02  
081607,華邦電元大07購13
082102,華邦電群益08購02
082219,信邦群益07購01  
080689,長榮永豐06購11  
081427,台積電台新07購02
084313,宏達電凱基07購01
2069,運錩            
4148,全宇生技-KY     
089497,新興元富09購02  
089476,道瓊銀富邦0C購01
089484,上証2X元富09購03
089564,長榮統一0B購06  
088599,臺股指日盛0C購01
088954,聯電國票0B購02  
088942,立積統一11購01  
06107P,瑞昱凱基07售03  
06543P,臺股指凱基0C售09
069635,玉晶光元富08購01
06025P,台積電凱基08售11
020011,統一微波高息20N 
030469,聯發科國泰0C購02
030544,大立光凱基0A購07
088101,偉詮電國票0A購01
088027,達邁永豐09購01  
088017,新纖永豐09購01  
087923,聚陽統一0B購02  
087828,華邦電凱基09購02
087754,松翰國票0A購01  
087785,長榮航永豐09購01
087222,京鼎凱基09購01  
086902,聯電凱基09購05  
086055,旺宏統一0A購05  
085694,聯發科國泰0A購06
084935,緯創元大08購03  
079983,晶豪科統一09購01
079947,中鴻凱基08購01  
080181,萬海統一07購07  
080172,中鴻統一08購02  
080237,聯發科元大06購15
080541,全新統一09購02  
077298,聯電麥證05購03  
077454,聯電國票06購05  
078026,微星凱基07購01  
076115,喬山永豐05購01  
076484,創意群益05購02  
075788,億豐凱基05購01  
075805,國揚元大05購02  
079754,國巨元富07購26  
079282,緯穎國票07購02  
079494,佳世達凱基06購02
075444,台積電麥證09購01
078323,友達麥證06購02  
078375,瀚宇博元大07購01
084036,聯發科元富11購04
084028,中興電元富07購04
084537,凌陽統一09購03  
081341,申豐群益08購01  
081297,大成鋼元大07購01
081325,百和元大07購01  
080703,聯發科凱基08購04
081981,聯發科元大07購12
083124,鴻海凱基0A購09  
083860,臺股指群益07購24
082844,富邦金國票08購01
082676,聯詠日盛07購01  
088502,友達元大09購15  
089610,中壽群益09購01  
089344,台積電元大09購30
6192,巨路            
8131,福懋科          
6426,統新            
2707,晶華            
089922,群創元富0B購01  
03463P,宏碁元富08售02  
030519,申豐群益0B購02  
030506,元金2X群益0A購01
030609,南亞科元大0C購01
030707,華晶科群益11購01
02001L,富邦蘋果正二N   
030966,大成鋼元大0A購05
00865B,國泰US短期公債  
031083,臺股指元大11購07
030334,中鴻群益0B購02  
030089,喬山永豐0A購01  
030045,瑞昱元大0A購01  
030292,國光生元富11購01
030223,康普凱基0C購01  
0051,元大中型100     
06031P,日月光群益07售11
